2025-10-15 17:51:37.838,-0.339000,-0.467000,-41.424849,0.000872,0.001136,0.084207,0.019200,0.008400,-176.226081,0.000040,0.000000,0.006949
2025-10-15 17:51:40.115,-0.339000,-0.464000,-41.252961,0.002135,0.000000,0.093095,0.019300,0.008400,-176.215094,0.000049,0.000000,0.006142
2025-10-15 17:51:41.236,-0.340000,-0.470000,-41.310257,0.001285,0.002587,0.056138,0.019200,0.008400,-176.226081,0.000049,0.000000,0.008926
2025-10-15 17:51:55.029,-0.336000,-0.464000,-108.804685,0.000748,0.000400,0.095874,0.021000,0.010100,-164.530778,0.000049,0.000000,0.009010
2025-10-15 17:52:00.673,-0.328000,-0.464000,159.751251,0.000000,0.000400,0.026256,0.027100,0.016900,-148.600116,0.000049,0.000046,0.018128
2025-10-15 17:52:05.622,-0.311000,-0.474000,64.984031,0.000400,0.000980,0.066818,0.038400,0.026900,-132.186041,0.000040,0.000050,0.027554
2025-10-15 17:52:16.018,-0.303000,-0.486000,-93.553391,0.000458,0.000490,0.100717,0.055300,0.032100,-104.565569,0.000030,0.000046,0.015959
2025-10-15 17:52:31.065,-0.292000,-0.505000,56.973239,0.000490,0.000400,0.056138,0.068900,0.026700,-67.963500,0.000149,0.000083,0.076466
2025-10-15 17:52:34.960,-0.292000,-0.513000,-89.016407,0.000400,0.000400,0.076011,0.071400,0.021000,-42.227241,0.000060,0.000078,0.061479
2025-10-15 17:52:40.537,-0.293000,-0.520000,90.387296,0.000000,0.000490,0.056138,0.070200,0.017000,-10.788903,0.000046,0.000050,0.030566
2025-10-15 17:52:44.562,-0.300000,-0.525000,138.004298,0.000490,0.000490,0.056138,0.065000,0.015900,26.703085,0.000067,0.000066,0.033161
2025-10-15 17:52:47.697,-0.312000,-0.523000,-104.242258,0.000490,0.000980,1.380151,0.057400,0.014900,69.474166,0.000081,0.000081,0.060865
2025-10-15 17:52:50.107,-0.321000,-0.510000,-13.475126,0.001887,0.002291,32.175049,0.048500,0.021200,116.304819,0.000030,0.000050,0.026028
