2025-10-15 17:58:41.793,-0.354000,-0.424000,-29.392735,0.000000,0.000748,0.051247,-0.024900,-0.010100,-178.104801,0.000000,0.000040,0.009515
2025-10-15 17:58:51.758,-0.395000,-0.422000,-28.705186,0.000490,0.000490,0.085752,-0.027200,-0.055400,-178.088321,0.000000,0.000030,0.019219
2025-10-15 17:59:01.298,-0.406000,-0.420000,-28.132228,0.000300,0.000490,0.063025,-0.028100,-0.070200,-177.918027,0.000049,0.000030,0.035943
2025-10-15 17:59:06.247,-0.356000,-0.425000,-29.335439,0.000980,0.000000,0.028069,-0.024900,-0.010600,-178.143254,0.000030,0.000046,0.010262
2025-10-15 17:59:10.866,-0.318000,-0.428000,-30.710538,0.000640,0.000300,0.054053,-0.022900,0.029300,-178.099307,0.000000,0.000040,0.009656
2025-10-15 17:59:25.353,-0.287000,-0.432000,-164.829340,0.000831,0.000000,0.073598,-0.008100,0.037600,-91.771599,0.000060,0.000040,0.020961
2025-10-15 17:59:28.223,-0.287000,-0.433000,-164.657453,0.000400,0.000894,0.077720,-0.008100,0.037600,-91.777093,0.000030,0.000000,0.015625
2025-10-15 17:59:31.062,-0.288000,-0.457000,-167.350355,0.000490,0.000980,0.221906,0.019200,0.038000,-91.381573,0.000000,0.000030,0.018942
2025-10-15 17:59:37.596,-0.287000,-0.413000,-165.058523,0.000300,0.000490,0.025623,-0.029700,0.037200,-91.579333,0.000030,0.000040,0.013995
2025-10-15 17:59:44.230,-0.288000,-0.428000,-163.855312,0.000490,0.000748,0.081231,-0.012000,0.037400,-91.881466,0.000066,0.000050,0.018186
2025-10-15 17:59:55.614,-0.269000,-0.450000,-68.041942,0.000000,0.000000,0.022918,-0.013500,0.042000,0.159307,0.000046,0.000049,0.015883
2025-10-15 18:00:15.876,-0.344000,-0.445000,-78.125999,0.000640,0.000400,0.028069,-0.015400,-0.042100,1.422773,0.000040,0.000040,0.012394
2025-10-15 18:00:20.495,-0.296000,-0.449000,-69.302449,0.000458,0.000458,0.000000,-0.013400,0.009900,0.159307,0.000000,0.000000,0.005382
2025-10-15 18:00:24.390,-0.262000,-0.450000,-58.358956,0.000490,0.000490,0.042876,-0.012700,0.049300,-1.499680,0.000000,0.000030,0.020414
2025-10-15 18:00:45.182,-0.325000,-0.462000,162.193734,0.000490,0.000000,0.051247,-0.009600,0.005800,85.382855,0.000000,0.000000,0.004944
2025-10-15 18:00:50.261,-0.326000,-0.440000,158.584100,0.000458,0.000000,0.026256,-0.034100,0.004200,85.910215,0.000000,0.000030,0.007370
2025-10-15 18:00:57.621,-0.325000,-0.534000,141.911029,0.000490,0.000000,0.028069,0.070400,0.009600,88.827174,0.000049,0.000049,0.034521
2025-10-15 18:01:04.320,-0.323000,-0.483000,144.603930,0.000000,0.000400,0.077720,0.013500,0.008600,88.579974,0.000030,0.000046,0.005602
2025-10-15 18:01:15.540,-0.323000,-0.450000,134.233394,0.000400,0.000490,0.042876,-0.023600,0.008300,90.184027,0.000000,0.000000,0.006615
2025-10-15 18:01:23.196,-0.325000,-0.436000,4.286566,0.000300,0.000000,0.000000,-0.035000,0.013400,112.822047,0.000046,0.000050,0.015430
2025-10-15 18:01:23.295,-0.325000,-0.436000,4.286566,0.000300,0.000000,0.000000,-0.034900,0.013400,112.827540,0.000046,0.000050,0.009842
2025-10-15 18:01:23.625,-0.325000,-0.436000,4.229270,0.000000,0.000000,0.017189,-0.034900,0.013400,112.833033,0.000046,0.000040,0.016156
2025-10-15 18:01:38.442,-0.343000,-0.473000,-5.854787,0.000000,0.000000,0.054053,0.006800,-0.004900,114.838099,0.000000,0.000000,0.006970
2025-10-15 18:01:42.601,-0.357000,-0.499000,-14.277266,0.000490,0.000748,0.028069,0.037700,-0.019700,116.431166,0.000040,0.000030,0.012085
2025-10-15 18:01:53.787,-0.343000,-0.478000,177.742125,0.000458,0.000490,0.047593,0.041100,-0.000900,-151.736808,0.000046,0.000030,0.017371
2025-10-15 18:02:03.093,-0.362000,-0.466000,-177.616916,0.000600,0.000400,0.040107,0.028400,-0.023900,-152.335582,0.000000,0.000040,0.017371
2025-10-15 18:02:08.901,-0.382000,-0.454000,-173.491620,0.000458,0.000458,0.044381,0.016500,-0.046000,-152.840968,0.000046,0.000049,0.024542
2025-10-15 18:02:21.045,-0.350000,-0.474000,-176.814776,0.000400,0.000490,0.084207,0.036700,-0.008200,-152.560808,0.000040,0.000000,0.007552
2025-10-15 18:02:39.129,-0.344000,-0.459000,-19.115556,0.000490,0.000490,0.099899,0.016300,-0.036500,-54.719077,0.000030,0.000000,0.021592
2025-10-15 18:02:45.532,-0.335000,-0.445000,-20.318767,0.000000,0.000748,0.042876,0.003200,-0.027400,-54.422437,0.000050,0.000040,0.006043
2025-10-15 18:02:55.168,-0.317000,-0.423000,-27.538035,0.000490,0.000000,0.056138,-0.023300,-0.007700,-52.966704,0.000000,0.000049,0.008875
2025-10-15 18:02:59.853,-0.297000,-0.400000,-33.668684,0.000000,0.000490,0.028069,-0.048400,0.011500,-51.752678,0.000040,0.000030,0.015817
2025-10-15 18:03:18.399,-0.329000,-0.448000,41.518206,0.000000,0.001470,0.179730,-0.024300,-0.015900,43.479720,0.000000,0.000000,0.006523
2025-10-15 18:03:23.481,-0.352000,-0.423000,36.590768,0.000400,0.001200,0.081835,-0.051300,-0.043800,44.045534,0.000092,0.000075,0.070093
2025-10-15 18:03:29.520,-0.316000,-0.462000,36.991839,0.000300,0.000500,0.040107,-0.008800,-0.000400,44.397107,0.000030,0.000046,0.008074
2025-10-15 18:03:34.470,-0.299000,-0.479000,32.637360,0.000000,0.000000,0.102494,0.010200,0.018600,45.303507,0.000000,0.000000,0.012234
