1.045333,0.205900,-2.235000,0.001793,-0.091480,-178.438612,0.001011,0.000300,0.010247,0.000093,0.000060,0.059211,2025-10-21 19:00:58.249
1.053867,0.206333,-2.659667,0.002143,-0.075050,-177.243080,0.006581,0.000471,0.363295,0.000072,0.000050,0.059652,2025-10-21 19:01:04.914
1.111800,0.203000,-4.621333,0.006700,-0.015900,-175.671621,0.000792,0.000000,0.009911,0.000000,0.000000,0.005294,2025-10-21 19:01:12.900
1.145467,0.200933,-5.373333,0.010100,0.019800,-175.145177,0.001204,0.000249,0.010750,0.000000,0.000000,0.007984,2025-10-21 19:01:20.920
1.100433,0.203400,-4.492667,0.005600,-0.025683,-175.746879,0.000761,0.000490,0.010306,0.000000,0.000037,0.007327,2025-10-21 19:01:32.304
1.069867,0.207133,-3.620667,0.002537,-0.061460,-176.702170,0.001024,0.000618,0.010625,0.000048,0.000049,0.025544,2025-10-21 19:01:44.052
1.035300,0.207300,-3.012333,-0.000047,-0.104910,-176.943510,0.001005,0.000458,0.008825,0.000278,0.000137,0.196462,2025-10-21 19:01:54.777
1.156267,0.307567,-92.064333,-0.090470,0.002927,-88.150395,0.000680,0.000496,0.010858,0.000053,0.000093,0.061913,2025-10-21 19:02:41.472
1.155800,0.285000,-91.814333,-0.066297,0.001660,-88.538774,0.000748,0.000000,0.006675,0.000055,0.000088,0.048635,2025-10-21 19:02:52.429
1.155667,0.248133,-91.172000,-0.024600,0.000437,-89.149266,0.000699,0.000618,0.005416,0.000000,0.000048,0.007831,2025-10-21 19:02:59.195
1.156133,0.225333,-90.682000,0.000800,0.000000,-89.771477,0.000718,0.000596,0.014697,0.000000,0.000000,0.005373,2025-10-21 19:03:11.568
1.154300,0.191600,-89.961333,0.037800,-0.000383,-90.592914,0.000690,0.000490,0.008459,0.000000,0.000037,0.009998,2025-10-21 19:03:21.140
1.170633,0.163867,179.779333,0.039527,-0.004400,-0.241523,0.000547,0.000806,0.005735,0.000044,0.000000,0.014567,2025-10-21 19:03:43.018
1.122200,0.164400,178.978667,0.039397,-0.058643,0.199957,0.000833,0.000490,0.014079,0.000091,0.000080,0.035505,2025-10-21 19:03:52.092
1.084667,0.165033,177.842333,0.038430,-0.100940,1.294961,0.000869,0.000752,0.004955,0.000122,0.000105,0.066919,2025-10-21 19:03:59.981
1.173900,0.163433,179.720333,0.040407,-0.001600,-0.223395,0.000651,0.000496,0.008360,0.000025,0.000000,0.012633,2025-10-21 19:04:07.604
1.189133,0.216000,-177.672000,-0.016900,0.016900,-2.762597,0.001087,0.000516,0.006532,0.000000,0.000000,0.008067,2025-10-21 19:04:58.587
1.189467,0.207733,157.242667,-0.019557,0.021420,22.213019,0.000718,0.000680,0.018062,0.000056,0.000040,0.014429,2025-10-21 19:05:18.552
1.178100,0.204167,122.515333,-0.024400,0.021217,56.890042,0.001350,0.000934,0.010242,0.000000,0.000037,0.010652,2025-10-21 19:05:28.486
1.170700,0.213867,74.741333,-0.034313,0.029200,104.444533,0.000690,0.000806,0.013350,0.000034,0.000000,0.016871,2025-10-21 19:05:39.607
1.171567,0.233867,16.586667,-0.041217,0.043423,162.717063,0.001499,0.000340,0.010435,0.000037,0.000056,0.021374,2025-10-21 19:05:51.388
1.188000,0.246333,-32.873000,-0.035420,0.059700,-147.779412,0.001291,0.000537,0.195092,0.000054,0.000045,0.044166,2025-10-21 19:06:02.246
1.191467,0.241333,-15.124667,-0.034600,0.067140,-165.368511,0.000957,0.000596,0.015434,0.000106,0.000128,0.041371,2025-10-21 19:06:14.225
1.200467,0.231867,28.112333,-0.039660,0.078823,151.269875,0.001668,0.000618,0.027530,0.000102,0.000067,0.067205,2025-10-21 19:06:21.684
