timestamp_nsec,x,y,z,yaw_deg
652130397000,-0.007,0.041,0.53,0.466
652197066000,-0.007,0.041,0.53,0.467
652263719000,-0.007,0.041,0.53,0.465
652330385000,-0.007,0.042,0.53,0.46
652397053000,-0.007,0.042,0.53,0.459
652463723000,-0.006,0.041,0.529,0.478
652530374000,-0.006,0.041,0.53,0.479
652597045000,-0.006,0.041,0.53,0.479
652663696000,-0.006,0.041,0.529,0.477
652730385000,-0.006,0.041,0.529,0.474
652797052000,-0.006,0.041,0.529,0.473
652863712000,-0.006,0.041,0.529,0.478
652930379000,-0.007,0.041,0.529,0.471
652997037000,-0.007,0.041,0.529,0.471
653063676000,-0.006,0.04,0.529,0.485
653130369000,-0.005,0.04,0.529,0.483
653197040000,-0.005,0.04,0.529,0.484
653263682000,-0.013,0.053,0.546,0.387
653330349000,-0.013,0.053,0.546,0.385
653397011000,-0.013,0.053,0.546,0.384
653463660000,-0.013,0.053,0.546,0.384
653530332000,-0.014,0.054,0.546,0.381
653597018000,-0.014,0.054,0.546,0.379
653663648000,-0.013,0.053,0.546,0.395
653730307000,-0.013,0.053,0.546,0.393
653796983000,-0.012,0.053,0.546,0.393
653863659000,-0.013,0.053,0.545,0.394
653930303000,-0.013,0.053,0.545,0.391
653996964000,-0.013,0.053,0.545,0.391
654063637000,-0.013,0.053,0.545,0.391
654130353000,-0.013,0.053,0.546,0.385
654263638000,-0.012,0.052,0.545,0.402
654330282000,-0.012,0.052,0.545,0.401
654396968000,-0.012,0.052,0.545,0.398
654463620000,-0.012,0.052,0.545,0.399
654530278000,-0.012,0.052,0.545,0.397
654596940000,-0.012,0.052,0.545,0.396
654663613000,-0.012,0.052,0.545,0.397
654730266000,-0.012,0.053,0.545,0.393
654796930000,-0.03,0.046,0.547,359.97
654863606000,-0.029,0.045,0.547,359.986
654930267000,-0.029,0.045,0.547,359.984
654996951000,-0.029,0.045,0.547,359.985
655063599000,-0.029,0.045,0.546,359.986
655130259000,-0.029,0.045,0.546,359.986
655196923000,-0.029,0.045,0.546,359.984
655263577000,-0.029,0.045,0.546,359.987
655330248000,-0.03,0.045,0.547,359.982
655396901000,-0.03,0.045,0.546,359.981
655463573000,-0.029,0.045,0.546,359.994
655530229000,-0.029,0.044,0.546,359.993
655596896000,-0.029,0.044,0.546,359.993
655663559000,-0.029,0.045,0.546,359.993
655730222000,-0.029,0.045,0.546,359.991
655796885000,-0.029,0.045,0.546,359.989
655863563000,-0.029,0.045,0.546,359.993
655930209000,-0.029,0.045,0.546,359.987
655996873000,-0.029,0.045,0.546,359.988
656063546000,-0.028,0.044,0.546,359.999
656130213000,-0.028,0.044,0.546,359.999
656196878000,-0.028,0.044,0.546,359.997
656263533000,-0.029,0.044,0.546,359.998
656330196000,-0.028,0.044,0.546,359.995
656396850000,-0.028,0.044,0.546,359.995
656463522000,-0.028,0.044,0.546,359.998
656530208000,-0.029,0.045,0.546,359.994
656596845000,-0.029,0.045,0.546,359.991
656663518000,-0.028,0.044,0.546,0.007
656730171000,-0.028,0.044,0.546,0.005
656796875000,-0.028,0.044,0.546,0.005
656863505000,-0.027,0.044,0.546,0.006
656930189000,-0.028,0.044,0.546,0.005
656996832000,-0.028,0.044,0.545,0.002
657063494000,-0.028,0.044,0.545,0.006
657130183000,-0.028,0.044,0.546,0
657196837000,-0.028,0.044,0.546,0
657263502000,-0.027,0.043,0.545,0.015
657330147000,-0.027,0.043,0.545,0.011
657396837000,-0.027,0.043,0.545,0.011
657463484000,-0.028,0.043,0.545,0.012
657530141000,-0.027,0.044,0.545,0.008
657596817000,-0.028,0.044,0.545,0.007
657663538000,-0.027,0.044,0.545,0.006
657730128000,-0.026,0.044,0.547,0.001
657796796000,-0.019,0.044,0.549,0.018
657863455000,-0.005,0.044,0.555,0.03
657930124000,0.019,0.044,0.563,0.072
657996806000,0.054,0.044,0.572,0.139
658063453000,0.093,0.043,0.581,0.166
658130116000,0.14,0.043,0.585,0.298
658197025000,0.185,0.045,0.585,0.362
658263433000,0.225,0.049,0.584,0.385
658330100000,0.254,0.049,0.579,0.463
658396766000,0.274,0.048,0.572,0.538
658463435000,0.288,0.047,0.568,0.576
658530095000,0.296,0.047,0.566,0.598
658596760000,0.3,0.047,0.564,0.612
658663416000,0.301,0.047,0.563,0.622
658730092000,0.302,0.047,0.564,0.604
658796753000,0.301,0.047,0.565,0.613
658863440000,0.299,0.047,0.564,0.607
658930091000,0.298,0.047,0.564,0.594
658996759000,0.298,0.047,0.564,0.597
659063426000,0.297,0.047,0.564,0.595
659130066000,0.296,0.046,0.563,0.602
659196746000,0.296,0.046,0.564,0.603
659263394000,0.297,0.045,0.565,0.617
659330041000,0.301,0.045,0.57,0.606
659396731000,0.306,0.045,0.578,0.607
659463392000,0.313,0.045,0.59,0.593
659530045000,0.321,0.045,0.601,0.602
659596707000,0.328,0.045,0.612,0.583
659663365000,0.334,0.046,0.62,0.587
659730036000,0.339,0.046,0.626,0.571
659796705000,0.344,0.046,0.632,0.576
659863369000,0.349,0.045,0.638,0.585
659930027000,0.355,0.045,0.647,0.613
659996800000,0.359,0.045,0.659,0.616
660063354000,0.363,0.044,0.675,0.631
660130022000,0.366,0.044,0.694,0.413
660196701000,0.367,0.044,0.714,0.14
660263353000,0.369,0.044,0.731,0.155
660330010000,0.366,0.044,0.748,0.141
660396678000,0.365,0.043,0.762,0.224
660463347000,0.363,0.042,0.771,0.477
660530000000,0.361,0.042,0.78,0.525
660596672000,0.359,0.041,0.786,0.485
660663329000,0.358,0.041,0.79,0.457
660730036000,0.357,0.041,0.796,0.465
660796689000,0.355,0.041,0.802,0.424
660863357000,0.353,0.041,0.807,0.433
660929987000,0.351,0.041,0.811,0.408
660996697000,0.351,0.041,0.814,0.433
661063373000,0.349,0.04,0.818,0.428
661130032000,0.346,0.04,0.824,0.44
661196701000,0.341,0.04,0.833,0.438
661263416000,0.334,0.039,0.845,0.451
661330148000,0.324,0.039,0.86,0.425
661396684000,0.313,0.038,0.874,0.385
661463357000,0.301,0.037,0.887,0.389
661530184000,0.291,0.037,0.897,0.368
661596674000,0.282,0.036,0.906,0.363
661663356000,0.276,0.036,0.916,0.359
661730033000,0.27,0.035,0.927,0.35
661796741000,0.265,0.035,0.943,0.349
661863332000,0.261,0.034,0.962,0.329
661929992000,0.257,0.035,0.984,0.289
661996666000,0.252,0.034,1.01,0.282
662063309000,0.25,0.033,1.037,0.276
662129987000,0.247,0.032,1.066,0.293
662196692000,0.243,0.031,1.098,0.261
662263345000,0.24,0.031,1.129,0.254
662329972000,0.235,0.03,1.16,0.186
662396637000,0.229,0.029,1.19,0.187
662463291000,0.222,0.029,1.219,0.151
662529956000,0.214,0.028,1.247,0.141
662596630000,0.204,0.027,1.274,0.085
662663283000,0.192,0.026,1.297,0.086
662729947000,0.179,0.025,1.32,0.011
662796630000,0.167,0.025,1.345,359.994
662863280000,0.156,0.024,1.369,359.966
662929944000,0.145,0.023,1.394,359.976
662996688000,0.135,0.023,1.421,359.96
663063259000,0.125,0.022,1.45,359.978
663129942000,0.118,0.021,1.479,359.976
663196594000,0.11,0.022,1.509,359.977
663263263000,0.102,0.022,1.54,359.962
663329998000,0.096,0.022,1.572,359.948
663396664000,0.091,0.021,1.604,359.944
663463327000,0.087,0.02,1.636,359.945
663529923000,0.083,0.02,1.669,359.94
663596592000,0.081,0.019,1.701,359.959
663663239000,0.079,0.018,1.734,359.91
663729904000,0.079,0.017,1.767,359.904
663796642000,0.078,0.017,1.799,359.909
663863280000,0.079,0.016,1.832,359.932
663929978000,0.079,0.015,1.865,359.953
663996638000,0.079,0.015,1.898,359.963
664063300000,0.079,0.014,1.93,359.964
664129899000,0.079,0.015,1.964,359.941
664196564000,0.079,0.015,1.997,0.004
664263203000,0.079,0.015,2.032,0.035
664329873000,0.08,0.016,2.067,0.046
664396534000,0.08,0.016,2.102,0.077
664463207000,0.08,0.016,2.137,0.053
664529871000,0.079,0.015,2.173,0.026
664596529000,0.079,0.015,2.208,359.986
664663193000,0.079,0.015,2.242,359.967
664729929000,0.077,0.014,2.277,359.931
664796540000,0.075,0.014,2.311,359.878
664863172000,0.073,0.014,2.344,359.836
664929865000,0.071,0.013,2.376,359.859
664996580000,0.069,0.013,2.409,359.885
665063251000,0.067,0.012,2.439,359.878
665129848000,0.063,0.012,2.471,359.867
665196527000,0.059,0.011,2.501,359.888
665263149000,0.054,0.011,2.532,359.913
665329819000,0.049,0.01,2.565,359.88
665396497000,0.045,0.01,2.596,359.819
665463139000,0.04,0.009,2.627,359.795
665529833000,0.035,0.008,2.659,359.788
665596485000,0.03,0.007,2.689,359.771
665663145000,0.025,0.007,2.719,359.755
665729821000,0.02,0.006,2.749,359.735
665796502000,0.013,0.006,2.779,359.731
665863143000,0.007,0.005,2.809,359.756
665929788000,0.002,0.005,2.84,359.785
665996516000,-0.003,0.004,2.87,359.821
666063107000,-0.007,0.003,2.899,359.829
666129778000,-0.013,0.003,2.931,359.844
666196489000,-0.018,0.002,2.961,359.852
666263138000,-0.023,0.001,2.992,359.88
666329798000,-0.027,0,3.023,359.846
666396453000,-0.031,0,3.054,359.854
666463098000,-0.035,0,3.087,359.864
666529780000,-0.038,0,3.119,359.891
666596427000,-0.04,-0.002,3.149,359.917
666663099000,-0.044,-0.001,3.184,359.857
666729763000,-0.047,-0.002,3.216,359.871
666796425000,-0.049,-0.003,3.248,359.867
666863141000,-0.049,-0.005,3.28,359.923
666929769000,-0.049,-0.005,3.312,359.917
666996440000,-0.048,-0.005,3.345,359.956
667063104000,-0.047,-0.006,3.377,359.984
667129774000,-0.045,-0.007,3.41,359.998
667196434000,-0.042,-0.008,3.441,0.013
667263140000,-0.07,0.051,3.509,0.442
667329719000,-0.066,0.051,3.54,0.479
667396383000,-0.063,0.051,3.572,0.455
667463058000,-0.058,0.05,3.604,0.457
667529715000,-0.054,0.05,3.636,0.463
667596374000,-0.049,0.05,3.667,0.494
667663037000,-0.044,0.049,3.699,0.514
667729713000,-0.038,0.047,3.731,0.554
667796375000,-0.032,0.047,3.763,0.608
667863099000,-0.027,0.048,3.794,0.591
667929712000,-0.023,0.048,3.827,0.548
667996367000,-0.019,0.048,3.86,0.562
668063039000,-0.015,0.048,3.892,0.59
668129712000,-0.011,0.047,3.926,0.656
668196384000,-0.008,0.046,3.96,0.641
668263044000,-0.005,0.046,3.994,0.579
668329697000,-0.001,0.045,4.026,0.621
668396396000,0.002,0.045,4.06,0.65
668463024000,0.006,0.045,4.095,0.669
668529687000,0.009,0.045,4.129,0.709
668596373000,0.013,0.044,4.161,0.703
668663047000,0.017,0.044,4.194,0.71
668729738000,0.019,0.043,4.226,0.715
668796370000,0.022,0.041,4.257,0.775
668863009000,0.025,0.042,4.289,0.804
668929671000,0.027,0.041,4.321,0.818
668996361000,0.029,0.04,4.353,0.852
669063028000,0.031,0.039,4.385,0.861
669129670000,0.033,0.039,4.419,0.856
669196331000,0.035,0.039,4.45,0.851
669263014000,0.037,0.036,4.48,0.864
669329653000,0.038,0.036,4.513,0.818
669396347000,0.04,0.036,4.545,0.785
669463011000,0.039,0.034,4.576,0.749
669529654000,0.041,0.034,4.611,0.592
669596358000,0.043,0.033,4.643,0.573
669662987000,0.044,0.033,4.674,0.616
669729651000,0.046,0.032,4.706,0.653
669796327000,0.046,0.031,4.738,0.645
669862974000,0.046,0.03,4.77,0.672
669929638000,0.047,0.029,4.802,0.651
669996315000,0.048,0.028,4.834,0.699
670062973000,0.049,0.028,4.865,0.713
670129662000,0.048,0.027,4.897,0.732
670196306000,0.049,0.026,4.929,0.754
670262969000,0.049,0.025,4.961,0.771
670329639000,0.05,0.024,4.995,0.765
670396310000,0.05,0.023,5.027,0.774
670462953000,0.052,0.021,5.061,0.8
670663259000,0.054,0.019,5.159,0.791
670729626000,0.055,0.018,5.191,0.793
670796283000,0.057,0.017,5.225,0.784
670862951000,0.059,0.017,5.259,0.739
670929609000,0.061,0.016,5.292,0.708
670996297000,0.063,0.013,5.32,0.73
671062956000,0.066,0.012,5.353,0.713
671129619000,0.069,0.011,5.386,0.718
671196266000,0.072,0.012,5.42,0.707
671262914000,0.075,0.011,5.453,0.764
671329575000,0.079,0.009,5.486,0.831
671396244000,0.083,0.008,5.521,0.878
671462915000,0.087,0.009,5.555,0.863
671529585000,0.091,0.008,5.588,0.891
671596233000,0.095,0.006,5.621,0.894
671662921000,0.099,0.006,5.656,0.869
671729648000,0.102,0.006,5.691,0.836
671796235000,0.105,0.005,5.725,0.82
671862886000,0.109,0.004,5.757,0.832
671929555000,0.113,0.004,5.79,0.845
671996213000,0.117,0.003,5.824,0.819
672062869000,0.121,0.003,5.856,0.714
672129556000,0.126,0.002,5.889,0.705
672196200000,0.13,0.004,5.922,0.6
672262871000,0.134,0.003,5.956,0.568
672329563000,0.139,0.003,5.991,0.534
672396224000,0.144,0.002,6.024,0.486
672462871000,0.15,0.001,6.058,0.523
672529521000,0.155,0,6.092,0.575
672596205000,0.159,0,6.125,0.594
672662894000,0.162,0.001,6.16,0.569
672729525000,0.167,0.001,6.195,0.607
672796169000,0.17,0.002,6.23,0.612
672862828000,0.175,0.002,6.264,0.632
672929529000,0.179,0.002,6.299,0.688
672996155000,0.183,0.002,6.333,0.724
673062831000,0.186,0.003,6.368,0.672
673129490000,0.19,0.003,6.402,0.675
673196158000,0.195,0.003,6.437,0.666
673262857000,0.201,0.003,6.472,0.668
673329511000,0.205,0.003,6.505,0.645
673396167000,0.211,0.004,6.537,0.636
673462806000,0.216,0.003,6.571,0.662
673529477000,0.222,0.004,6.604,0.655
673596210000,0.227,0.004,6.636,0.683
673662793000,0.231,0.003,6.669,0.649
673729462000,0.237,0.003,6.701,0.649
673796127000,0.241,0.003,6.733,0.603
673862780000,0.244,0.003,6.766,0.579
673929470000,0.246,0.002,6.796,0.574
673996196000,0.248,0.002,6.827,0.536
674062782000,0.248,0.001,6.856,0.507
674129444000,0.248,0.001,6.885,0.463
674196160000,0.247,0,6.913,0.45
674262795000,0.245,0,6.941,0.447
674329460000,0.244,-0.001,6.969,0.471
674396092000,0.242,-0.002,6.997,0.456
674462763000,0.239,-0.003,7.024,0.473
674529418000,0.237,-0.003,7.052,0.488
674596128000,0.234,-0.004,7.082,0.487
674662808000,0.231,-0.004,7.112,0.51
674729464000,0.228,-0.005,7.141,0.528
674796140000,0.225,-0.005,7.172,0.494
674862801000,0.222,-0.005,7.203,0.471
674929484000,0.22,-0.006,7.234,0.456
674996134000,0.218,-0.007,7.265,0.453
675062799000,0.217,-0.007,7.297,0.487
675129439000,0.215,-0.008,7.33,0.526
675196097000,0.213,-0.008,7.363,0.561
675262783000,0.212,-0.008,7.396,0.601
675329433000,0.21,-0.008,7.43,0.583
675396105000,0.208,-0.009,7.463,0.591
675462764000,0.206,-0.01,7.497,0.572
675529426000,0.205,-0.01,7.531,0.598
675596079000,0.204,-0.011,7.565,0.573
675662748000,0.203,-0.012,7.598,0.558
675729417000,0.202,-0.012,7.632,0.535
675796070000,0.201,-0.013,7.666,0.5
675862748000,0.201,-0.013,7.7,0.489
675929412000,0.2,-0.014,7.733,0.431
675996066000,0.2,-0.015,7.767,0.474
676062732000,0.199,-0.016,7.801,0.449
676129401000,0.199,-0.016,7.834,0.445
676196061000,0.197,-0.017,7.866,0.397
676262732000,0.196,-0.017,7.9,0.372
676329418000,0.194,-0.018,7.933,0.337
676396048000,0.193,-0.018,7.964,0.354
676462715000,0.19,-0.019,7.996,0.363
676529400000,0.187,-0.019,8.027,0.354
676596062000,0.185,-0.02,8.058,0.374
676662724000,0.181,-0.021,8.09,0.374
676729374000,0.177,-0.022,8.121,0.388
676796041000,0.171,-0.023,8.151,0.424
676862702000,0.165,-0.024,8.181,0.423
676929352000,0.159,-0.025,8.212,0.41
676996032000,0.153,-0.027,8.242,0.376
677062689000,0.145,-0.028,8.273,0.343
677129360000,0.138,-0.031,8.303,0.344
677196036000,0.132,-0.032,8.333,0.33
677262710000,0.125,-0.033,8.364,0.269
677329353000,0.12,-0.034,8.395,0.279
677396026000,0.115,-0.036,8.426,0.214
677462665000,0.11,-0.037,8.459,0.183
677529339000,0.107,-0.037,8.492,0.143
677596024000,0.105,-0.038,8.525,0.109
677662663000,0.102,-0.04,8.558,0.124
677729343000,0.101,-0.041,8.591,0.132
677796031000,0.101,-0.042,8.623,0.126
677862663000,0.099,-0.044,8.655,0.169
677929337000,0.1,-0.044,8.686,0.16
677995984000,0.099,-0.046,8.718,0.202
678062647000,0.098,-0.049,8.749,0.261
678129311000,0.1,-0.051,8.781,0.281
678195990000,0.1,-0.052,8.811,0.29
678262671000,0.102,-0.054,8.843,0.275
678329288000,0.104,-0.056,8.876,0.274
678396048000,0.108,-0.056,8.908,0.257
678462692000,0.112,-0.057,8.942,0.221
678529330000,0.117,-0.058,8.974,0.242
678595985000,0.122,-0.058,9.006,0.274
678662640000,0.127,-0.059,9.039,0.322
678729293000,0.134,-0.059,9.072,0.359
678795982000,0.139,-0.06,9.105,0.425
678862644000,0.144,-0.06,9.139,0.438
678929349000,0.149,-0.061,9.173,0.4
678995955000,0.154,-0.062,9.202,0.464
679062667000,0.158,-0.061,9.226,0.483
679129270000,0.165,-0.06,9.248,0.466
679195918000,0.165,-0.056,9.271,0.472
679262593000,0.166,-0.056,9.285,0.457
679329256000,0.168,-0.056,9.295,0.445
679395922000,0.169,-0.055,9.3,0.474
679462585000,0.167,-0.055,9.299,0.461
679529237000,0.165,-0.056,9.296,0.434
679595914000,0.164,-0.056,9.293,0.435
679662558000,0.164,-0.056,9.292,0.438
679729250000,0.164,-0.056,9.294,0.438
679795914000,0.165,-0.055,9.299,0.446
679862569000,0.164,-0.055,9.302,0.451
679929273000,0.16,-0.056,9.301,0.409
679995887000,0.158,-0.057,9.297,0.376
680062563000,0.159,-0.057,9.297,0.391
680129227000,0.192,-0.128,9.361,359.021
680195905000,0.192,-0.128,9.363,359.036
680262531000,0.19,-0.128,9.368,359.048
680329200000,0.184,-0.128,9.373,359.054
680395874000,0.174,-0.129,9.379,359.025
680462544000,0.16,-0.129,9.385,358.901
680529186000,0.145,-0.126,9.389,358.729
680595874000,0.129,-0.127,9.391,358.642
680662511000,0.117,-0.126,9.394,358.571
680729171000,0.107,-0.126,9.396,358.529
680795862000,0.099,-0.128,9.398,358.536
680862492000,0.095,-0.128,9.399,358.522
680929169000,0.092,-0.128,9.4,358.506
680995835000,0.092,-0.127,9.399,358.481
681062487000,0.093,-0.127,9.399,358.463
681129148000,0.094,-0.127,9.399,358.458
681195852000,0.095,-0.127,9.398,358.475
681262491000,0.095,-0.126,9.397,358.463
681329162000,0.076,-0.109,9.391,358.444
681395815000,0.075,-0.109,9.391,358.449
681462483000,0.076,-0.109,9.39,358.438
681529130000,0.076,-0.109,9.389,358.436
681595801000,0.076,-0.109,9.389,358.433
681662462000,0.076,-0.109,9.389,358.425
681729133000,0.075,-0.108,9.391,358.43
681795813000,0.073,-0.109,9.391,358.433
681862469000,0.067,-0.109,9.392,358.388
681929116000,0.055,-0.109,9.393,358.299
681995780000,0.04,-0.109,9.395,358.21
682062448000,0.025,-0.109,9.397,358.113
682129116000,0.008,-0.109,9.399,357.996
682195764000,-0.005,-0.109,9.399,357.913
682262438000,-0.016,-0.108,9.398,357.85
682329097000,-0.024,-0.108,9.397,357.783
682395768000,-0.031,-0.107,9.397,357.731
682462486000,-0.037,-0.107,9.397,357.674
682529145000,-0.037,-0.115,9.403,357.628
682595757000,-0.037,-0.115,9.402,357.616
682662416000,-0.04,-0.115,9.402,357.603
682729088000,-0.04,-0.115,9.402,357.606
682795754000,-0.04,-0.115,9.402,357.602
682862410000,-0.04,-0.115,9.402,357.596
682929079000,-0.04,-0.115,9.402,357.602
682995747000,-0.041,-0.115,9.403,357.596
683062415000,-0.041,-0.115,9.403,357.591
683129074000,-0.041,-0.115,9.402,357.592
683195740000,-0.04,-0.115,9.402,357.594
683262404000,-0.04,-0.115,9.401,357.592
683329075000,-0.04,-0.115,9.401,357.595
683395734000,-0.04,-0.115,9.401,357.589
683462399000,-0.04,-0.115,9.401,357.584
683529118000,-0.04,-0.115,9.401,357.579
683595743000,-0.04,-0.115,9.401,357.591
683662390000,-0.04,-0.115,9.401,357.586
683729040000,-0.041,-0.115,9.401,357.588
683795723000,-0.042,-0.115,9.401,357.601
683862371000,-0.046,-0.114,9.401,357.579
683929034000,-0.061,-0.119,9.399,357.72
683995772000,-0.067,-0.119,9.398,357.675
684062383000,-0.073,-0.119,9.398,357.615
684129066000,-0.076,-0.119,9.398,357.592
684195708000,-0.074,-0.117,9.396,357.561
684262380000,-0.074,-0.117,9.396,357.575
684329050000,-0.074,-0.117,9.396,357.596
684395705000,-0.074,-0.117,9.396,357.606
684462425000,-0.072,-0.118,9.395,357.622
684529009000,-0.072,-0.118,9.394,357.628
684595674000,-0.072,-0.118,9.394,357.633
684662331000,-0.073,-0.118,9.395,357.631
684729016000,-0.072,-0.119,9.394,357.621
684795698000,-0.071,-0.118,9.393,357.621
684862358000,-0.071,-0.118,9.394,357.612
684929006000,-0.07,-0.118,9.392,357.618
684995674000,-0.071,-0.118,9.393,357.616
685062346000,-0.072,-0.118,9.394,357.626
685129002000,-0.075,-0.118,9.394,357.609
685195660000,-0.078,-0.118,9.393,357.537
685262337000,-0.082,-0.119,9.392,357.443
685329000000,-0.081,-0.119,9.398,357.36
685395661000,-0.083,-0.119,9.398,357.319
685462315000,-0.084,-0.119,9.398,357.373
685529023000,-0.082,-0.119,9.398,357.414
685595664000,-0.078,-0.119,9.397,357.501
685662328000,-0.076,-0.12,9.398,357.567
685729053000,-0.075,-0.12,9.399,357.594
685795641000,-0.074,-0.12,9.398,357.55
685862461000,-0.077,-0.119,9.397,357.466
685928966000,-0.082,-0.119,9.396,357.335
685995630000,-0.088,-0.119,9.395,357.168
686062292000,-0.097,-0.119,9.393,357.042
686128968000,-0.112,-0.119,9.39,356.906
686195628000,-0.132,-0.118,9.385,356.718
686262540000,-0.149,-0.118,9.377,356.834
686328962000,-0.176,-0.118,9.366,356.751
686395612000,-0.202,-0.114,9.35,356.266
686462294000,-0.217,-0.113,9.342,355.574
686528932000,-0.214,-0.112,9.344,356.071
686595599000,-0.215,-0.112,9.336,355.788
686662267000,-0.214,-0.111,9.335,355.855
686729032000,-0.213,-0.111,9.334,355.81
686795599000,-0.213,-0.111,9.334,355.782
686862254000,-0.231,-0.113,9.345,356.006
686928912000,-0.231,-0.114,9.346,356.024
686995591000,-0.232,-0.114,9.346,356.032
687062404000,-0.233,-0.113,9.347,356.007
687128905000,-0.232,-0.113,9.347,356.025
687195592000,-0.231,-0.114,9.347,356.011
687262272000,-0.231,-0.113,9.346,356.005
687328897000,-0.232,-0.113,9.346,356.009
687395592000,-0.232,-0.113,9.346,356.002
687462304000,-0.231,-0.114,9.346,356.009
687528887000,-0.23,-0.113,9.346,355.985
687595562000,-0.231,-0.113,9.346,355.999
687662246000,-0.232,-0.113,9.347,355.983
687728870000,-0.231,-0.112,9.346,355.981
687795644000,-0.232,-0.113,9.346,356.001
687862304000,-0.232,-0.113,9.347,355.992
687928864000,-0.231,-0.113,9.347,355.994
687995530000,-0.231,-0.113,9.346,355.997
688062195000,-0.23,-0.113,9.346,355.961
688128969000,-0.23,-0.113,9.345,355.963
688195521000,-0.231,-0.112,9.346,355.946
688262204000,-0.232,-0.112,9.346,355.954
688328860000,-0.232,-0.112,9.346,355.957
688395516000,-0.228,-0.111,9.334,355.763
688462249000,-0.227,-0.111,9.332,355.773
688528899000,-0.227,-0.111,9.332,355.776
688595591000,-0.227,-0.11,9.332,355.771
688662257000,-0.227,-0.111,9.332,355.794
688728913000,-0.227,-0.112,9.332,355.798
688795572000,-0.228,-0.112,9.333,355.792
688862260000,-0.226,-0.112,9.331,355.802
688928905000,-0.225,-0.112,9.33,355.8
688995576000,-0.224,-0.11,9.328,355.781
689062225000,-0.222,-0.111,9.328,355.792
689128890000,-0.222,-0.112,9.328,355.834
689195559000,-0.222,-0.112,9.328,355.828
689262246000,-0.221,-0.112,9.327,355.817
689328883000,-0.218,-0.113,9.325,355.851
689395521000,-0.214,-0.113,9.321,355.845
689462197000,-0.205,-0.114,9.311,355.798
689528876000,-0.191,-0.112,9.3,355.74
689595539000,-0.178,-0.11,9.288,355.714
689662203000,-0.166,-0.11,9.281,355.743
689728874000,-0.158,-0.109,9.274,355.705
689795518000,-0.152,-0.108,9.268,355.644
689862182000,-0.127,-0.118,9.27,355.182
689928855000,-0.125,-0.118,9.267,355.17
689995534000,-0.122,-0.116,9.265,355.103
690062163000,-0.121,-0.117,9.265,355.132
690128838000,-0.121,-0.116,9.265,355.084
690195535000,-0.12,-0.115,9.264,355.093
690262166000,-0.12,-0.115,9.264,355.089
690328837000,-0.121,-0.115,9.265,355.095
690395500000,-0.121,-0.115,9.265,355.087
690462163000,-0.121,-0.115,9.265,355.082
690528885000,-0.122,-0.115,9.265,355.083
690595464000,-0.122,-0.114,9.265,355.063
690662160000,-0.121,-0.114,9.265,355.074
690728831000,-0.121,-0.114,9.265,355.094
690795459000,-0.121,-0.114,9.265,355.057
690862139000,-0.121,-0.113,9.264,355.062
690928781000,-0.121,-0.114,9.264,355.06
690995465000,-0.121,-0.113,9.265,355.056
691062124000,-0.121,-0.113,9.264,355.054
691128773000,-0.121,-0.113,9.264,355.06
691195453000,-0.121,-0.113,9.265,355.047
691262099000,-0.122,-0.113,9.265,355.04
691328761000,-0.13,-0.085,9.272,354.206
691395435000,-0.129,-0.085,9.271,354.202
691462080000,-0.129,-0.085,9.27,354.198
691528753000,-0.129,-0.085,9.27,354.204
691595425000,-0.13,-0.085,9.271,354.202
691662117000,-0.13,-0.085,9.271,354.184
691728776000,-0.129,-0.085,9.271,354.197
691795455000,-0.13,-0.084,9.271,354.193
691862120000,-0.13,-0.086,9.27,354.255
691928778000,-0.129,-0.086,9.271,354.264
691995443000,-0.129,-0.084,9.27,354.198
692062072000,-0.13,-0.084,9.27,354.184
692128762000,-0.13,-0.084,9.27,354.188
692195392000,-0.13,-0.084,9.27,354.193
692262061000,-0.129,-0.084,9.271,354.18
692328685000,-0.129,-0.084,9.27,354.183
692395633000,-0.13,-0.084,9.271,354.18
692462014000,-0.13,-0.086,9.27,354.265
692528676000,-0.13,-0.086,9.27,354.259
692595344000,-0.129,-0.084,9.27,354.184
692662005000,-0.129,-0.083,9.27,354.177
692728668000,-0.129,-0.083,9.27,354.181
692795330000,-0.122,-0.124,9.236,355.924
692861993000,-0.122,-0.124,9.235,355.911
692928654000,-0.122,-0.124,9.236,355.911
692995397000,-0.122,-0.124,9.235,355.927
693061987000,-0.121,-0.126,9.235,355.982
693128649000,-0.121,-0.126,9.235,355.99
693195350000,-0.122,-0.124,9.235,355.923
693261993000,-0.122,-0.124,9.235,355.917
693328638000,-0.122,-0.124,9.235,355.922
693395334000,-0.122,-0.124,9.236,355.917
693461977000,-0.122,-0.124,9.236,355.913
693528645000,-0.122,-0.124,9.236,355.91
693595321000,-0.122,-0.124,9.236,355.917
693661988000,-0.122,-0.126,9.235,355.993
693728645000,-0.121,-0.126,9.235,355.981
693795291000,-0.121,-0.123,9.235,355.915
693861950000,-0.122,-0.123,9.234,355.912
693928636000,-0.122,-0.123,9.235,355.913
693995284000,-0.122,-0.123,9.235,355.912
694061951000,-0.121,-0.124,9.235,355.905
694128611000,-0.121,-0.123,9.235,355.906
694195268000,-0.122,-0.123,9.235,355.911
694261950000,-0.122,-0.125,9.235,355.977
694328605000,-0.149,-0.088,9.279,355.403
694395268000,-0.149,-0.085,9.279,355.343
694461936000,-0.149,-0.085,9.28,355.329
694528599000,-0.149,-0.085,9.28,355.336
694595280000,-0.149,-0.085,9.28,355.336
694661923000,-0.149,-0.086,9.28,355.328
