timestamp_nsec,x,y,z,yaw_deg
257805118000,-4.444,0.067,-1.583,4.25
257871793000,-4.415,0.067,-1.581,4.708
257938451000,-4.389,0.067,-1.578,4.891
258005115000,-4.36,0.066,-1.577,4.974
258071766000,-4.333,0.066,-1.575,5.086
258138426000,-4.306,0.066,-1.573,5.424
258205096000,-4.273,0.074,-1.598,5.807
258271763000,-4.246,0.073,-1.596,6.124
258338419000,-4.218,0.073,-1.595,6.423
258405078000,-4.19,0.073,-1.594,6.522
258471743000,-4.162,0.073,-1.592,6.778
258538410000,-4.134,0.073,-1.591,7.242
258605076000,-4.107,0.073,-1.59,7.505
258671740000,-4.061,0.042,-1.543,11.219
258738410000,-4.034,0.042,-1.543,11.689
258805069000,-4.006,0.041,-1.541,12.291
258871750000,-3.979,0.042,-1.541,12.618
258938439000,-3.952,0.041,-1.541,13.079
259005100000,-3.924,0.041,-1.54,13.697
259071760000,-3.917,0.056,-1.564,9.946
259138430000,-3.889,0.055,-1.565,10.423
259205098000,-3.859,0.055,-1.564,11.347
259271756000,-3.828,0.055,-1.564,11.989
259338408000,-3.797,0.055,-1.564,12.61
259405071000,-3.765,0.055,-1.563,13.117
259471750000,-3.733,0.055,-1.564,13.962
259538412000,-3.69,0.051,-1.561,13.831
259605085000,-3.656,0.051,-1.561,14.559
259671747000,-3.622,0.05,-1.561,15.104
259738408000,-3.589,0.049,-1.562,16.395
259805076000,-3.557,0.049,-1.561,17.558
259871737000,-3.524,0.048,-1.561,18.762
259938399000,-3.487,0.077,-1.579,19.932
260005078000,-3.453,0.077,-1.578,21.071
260071740000,-3.421,0.076,-1.577,21.984
260138377000,-3.388,0.076,-1.578,22.924
260205054000,-3.356,0.076,-1.578,23.885
260271742000,-3.324,0.075,-1.578,25.673
260338387000,-3.29,0.076,-1.579,27.408
260405035000,-3.248,0.061,-1.576,38.521
260471700000,-3.215,0.061,-1.577,40.976
260538357000,-3.182,0.061,-1.577,42.455
260605026000,-3.15,0.061,-1.578,45.98
260671683000,-3.117,0.061,-1.58,49.432
260738345000,-3.084,0.06,-1.581,52.098
260805018000,-3.065,0.056,-1.589,42.299
260938358000,-3.002,0.054,-1.59,46.106
261005029000,-2.971,0.054,-1.59,47.974
261071677000,-2.938,0.054,-1.592,50.653
261138340000,-2.907,0.054,-1.594,53.494
261205010000,-2.876,0.053,-1.595,57.419
261271668000,-2.834,0.055,-1.58,81.435
261338334000,-2.803,0.054,-1.582,88.642
261404996000,-2.77,0.054,-1.585,97.616
261471665000,-2.737,0.053,-1.588,107.395
261538324000,-2.704,0.053,-1.591,117.023
261604986000,-2.67,0.053,-1.593,127.056
261671637000,-2.637,0.052,-1.596,132.008
261738315000,-2.615,0.052,-1.608,134.601
261804979000,-2.581,0.052,-1.612,139.207
261871677000,-2.547,0.052,-1.615,144.04
261938304000,-2.513,0.052,-1.618,147.654
262004975000,-2.484,0.05,-1.622,150.218
262071640000,-2.451,0.05,-1.625,153.771
262138303000,-2.42,0.04,-1.64,152.076
262204996000,-2.388,0.04,-1.644,154.09
262271628000,-2.355,0.04,-1.648,154.682
262338293000,-2.321,0.04,-1.653,155.518
262404955000,-2.288,0.039,-1.656,156.251
262471609000,-2.255,0.039,-1.66,157.427
262538279000,-2.222,0.039,-1.664,158.982
262604926000,-2.18,0.044,-1.663,164.525
262671605000,-2.147,0.045,-1.667,164.821
262738253000,-2.113,0.045,-1.669,165.103
262804913000,-2.083,0.045,-1.671,165.199
262871558000,-2.052,0.046,-1.671,164.348
262938238000,-2.021,0.046,-1.671,162.097
263004896000,-1.991,0.046,-1.67,158.173
263071592000,-1.963,0.057,-1.663,147.333
263138247000,-1.935,0.056,-1.659,133.467
263204909000,-1.908,0.056,-1.653,97.864
263271576000,-1.881,0.055,-1.646,52.151
263338251000,-1.853,0.055,-1.639,29.452
263404913000,-1.826,0.055,-1.631,19.536
263471551000,-1.799,0.054,-1.623,15.204
263538219000,-1.77,0.054,-1.616,12.53
263604894000,-1.758,0.038,-1.62,10.227
263671546000,-1.727,0.038,-1.614,9.035
263738211000,-1.694,0.039,-1.608,8.496
263804864000,-1.66,0.04,-1.6,8.087
263871526000,-1.627,0.041,-1.594,7.692
263938226000,-1.593,0.041,-1.589,7.706
264004858000,-1.559,0.042,-1.583,7.563
264071551000,-1.506,0.055,-1.559,6.125
264138190000,-1.471,0.055,-1.555,6.568
264204875000,-1.436,0.056,-1.551,6.605
264271530000,-1.402,0.057,-1.546,6.141
264338180000,-1.367,0.058,-1.542,5.894
264404850000,-1.33,0.058,-1.538,5.664
264471499000,-1.296,0.059,-1.534,5.806
264538167000,-1.261,0.059,-1.531,5.763
264604835000,-1.21,0.061,-1.511,7.045
264671495000,-1.176,0.062,-1.509,6.996
264738192000,-1.142,0.062,-1.507,7.157
264804852000,-1.108,0.063,-1.504,6.915
264871496000,-1.075,0.063,-1.501,6.865
264938173000,-1.042,0.063,-1.499,6.822
265004819000,-1.009,0.063,-1.498,6.618
265071499000,-0.977,0.063,-1.498,7.339
265138161000,-0.982,0.051,-1.485,11.163
265204814000,-0.952,0.051,-1.486,12.159
265271540000,-0.922,0.051,-1.487,12.864
265338155000,-0.891,0.052,-1.488,13.979
265404824000,-0.86,0.052,-1.491,16.336
265471523000,-0.829,0.052,-1.494,18.731
265538187000,-0.799,0.052,-1.498,23.149
265604806000,-0.769,0.053,-1.502,30.1
265671465000,-0.712,0.048,-1.526,27.157
265738140000,-0.682,0.048,-1.532,48.996
265804798000,-0.652,0.049,-1.54,110.843
265871531000,-0.622,0.05,-1.549,152.2
265938135000,-0.593,0.05,-1.56,165.016
266004881000,-0.565,0.051,-1.573,170.395
266071450000,-0.539,0.052,-1.589,173.539
266138204000,-0.513,0.052,-1.607,175.254
266204819000,-0.484,0.065,-1.603,175.108
266271466000,-0.462,0.066,-1.625,176.029
266338145000,-0.44,0.067,-1.649,176.642
266404767000,-0.42,0.067,-1.674,177.123
266471511000,-0.4,0.069,-1.7,177.566
266538167000,-0.382,0.07,-1.727,177.877
266604772000,-0.364,0.071,-1.754,178.221
266671461000,-0.346,0.072,-1.781,178.524
266738103000,-0.328,0.073,-1.81,178.676
266804749000,-0.312,0.074,-1.839,178.77
266871414000,-0.295,0.075,-1.866,178.843
266938078000,-0.28,0.076,-1.894,178.908
267004745000,-0.265,0.076,-1.923,178.954
267071403000,-0.252,0.076,-1.951,179.003
267138140000,-0.239,0.076,-1.98,179.039
267204773000,-0.227,0.077,-2.009,179.105
267271435000,-0.203,0.097,-2.068,178.525
267338068000,-0.192,0.097,-2.097,178.594
267404742000,-0.183,0.098,-2.126,178.653
267471620000,-0.174,0.098,-2.156,178.694
267538069000,-0.167,0.098,-2.186,178.72
267604718000,-0.161,0.098,-2.217,178.73
267671408000,-0.154,0.099,-2.249,178.755
267738078000,-0.149,0.099,-2.28,178.819
267804760000,-0.126,0.096,-2.311,178.982
267871404000,-0.124,0.096,-2.344,178.99
267938066000,-0.123,0.097,-2.375,178.971
268004737000,-0.123,0.097,-2.407,178.973
268071376000,-0.124,0.098,-2.439,178.946
268138040000,-0.125,0.098,-2.471,178.935
268204707000,-0.129,0.099,-2.502,178.901
268271373000,-0.132,0.1,-2.534,178.904
268338061000,-0.15,0.096,-2.565,179.064
268404700000,-0.154,0.097,-2.596,179.041
268471362000,-0.158,0.098,-2.628,179.028
268538021000,-0.162,0.098,-2.66,179.005
268604699000,-0.166,0.098,-2.692,178.94
268671347000,-0.169,0.098,-2.725,178.898
268738088000,-0.171,0.099,-2.757,178.88
268804708000,-0.174,0.099,-2.79,178.876
268871364000,-0.176,0.099,-2.823,178.854
268938017000,-0.178,0.099,-2.857,178.856
269004675000,-0.178,0.099,-2.891,178.914
269071368000,-0.179,0.1,-2.925,179.003
269138009000,-0.179,0.1,-2.96,178.989
269204675000,-0.18,0.1,-2.994,178.994
269271338000,-0.179,0.1,-3.029,178.989
269338002000,-0.179,0.1,-3.064,178.98
269404672000,-0.179,0.101,-3.099,178.978
269471335000,-0.177,0.101,-3.133,178.974
269538002000,-0.176,0.101,-3.168,178.96
269604675000,-0.176,0.1,-3.202,178.944
269671339000,-0.174,0.1,-3.236,178.988
269737994000,-0.173,0.1,-3.269,178.957
269804653000,-0.171,0.1,-3.303,178.974
269871323000,-0.169,0.1,-3.336,178.986
269937980000,-0.166,0.1,-3.37,178.999
270004649000,-0.165,0.099,-3.403,179.019
270071342000,-0.162,0.099,-3.437,179.045
270137978000,-0.16,0.099,-3.47,179.047
270204659000,-0.158,0.099,-3.505,179.081
270271325000,-0.155,0.098,-3.537,179.132
270337994000,-0.152,0.098,-3.571,179.189
270404627000,-0.15,0.098,-3.604,179.223
270471290000,-0.147,0.099,-3.637,179.251
270537953000,-0.144,0.099,-3.671,179.265
270604629000,-0.141,0.098,-3.704,179.316
270671276000,-0.137,0.098,-3.737,179.341
270737945000,-0.133,0.098,-3.769,179.403
270804642000,-0.13,0.098,-3.801,179.481
270871258000,-0.126,0.098,-3.833,179.475
270937934000,-0.122,0.098,-3.865,179.497
271004586000,-0.118,0.098,-3.897,179.447
271071253000,-0.113,0.098,-3.928,179.442
271137921000,-0.108,0.098,-3.959,179.443
271204579000,-0.104,0.097,-3.99,179.454
271271300000,-0.099,0.096,-4.022,179.439
271337948000,-0.094,0.096,-4.053,179.438
271404620000,-0.088,0.096,-4.084,179.413
271471260000,-0.083,0.095,-4.115,179.419
271537904000,-0.078,0.095,-4.147,179.385
271604569000,-0.073,0.094,-4.179,179.401
271671225000,-0.068,0.094,-4.212,179.39
271737896000,-0.063,0.094,-4.244,179.39
271804556000,-0.057,0.094,-4.276,179.414
271871216000,-0.052,0.093,-4.308,179.424
271937897000,-0.046,0.093,-4.339,179.443
272004597000,-0.04,0.093,-4.37,179.449
272071203000,-0.033,0.094,-4.4,179.473
272137897000,-0.024,0.094,-4.428,179.503
272204532000,-0.013,0.094,-4.455,179.515
272271195000,-0.001,0.093,-4.479,179.539
272337856000,0.012,0.093,-4.501,179.565
272404518000,0.028,0.093,-4.52,179.599
272471189000,0.045,0.093,-4.537,179.615
272537846000,0.064,0.092,-4.552,179.595
272604554000,0.085,0.092,-4.563,179.615
272671185000,0.108,0.091,-4.572,179.64
272737844000,0.133,0.091,-4.577,179.669
272804525000,0.158,0.09,-4.58,179.676
272871193000,0.183,0.089,-4.58,179.696
272937854000,0.209,0.089,-4.577,179.694
273004492000,0.235,0.088,-4.571,179.708
273071162000,0.26,0.088,-4.563,179.683
273137839000,0.286,0.087,-4.553,179.68
273204484000,0.311,0.086,-4.542,179.655
273271156000,0.335,0.085,-4.529,179.653
273337851000,0.357,0.084,-4.514,179.613
273404515000,0.379,0.084,-4.497,179.517
273471179000,0.399,0.083,-4.479,179.431
273537864000,0.418,0.083,-4.461,179.259
273604503000,0.435,0.082,-4.441,179.035
273671129000,0.452,0.082,-4.421,178.83
273804486000,0.483,0.08,-4.377,177.671
273871135000,0.497,0.08,-4.351,175.915
273937797000,0.509,0.081,-4.326,169.691
274004460000,0.519,0.081,-4.3,26.232
274071135000,0.529,0.08,-4.274,6.3
274137784000,0.539,0.08,-4.245,3.85
274204434000,0.546,0.08,-4.216,2.82
274271101000,0.552,0.08,-4.186,2.28
274337768000,0.557,0.08,-4.155,1.903
274404434000,0.558,0.08,-4.125,1.597
274471098000,0.557,0.08,-4.096,1.507
274537763000,0.554,0.08,-4.067,1.35
274604423000,0.55,0.08,-4.038,1.307
274671090000,0.545,0.079,-4.01,1.152
274737743000,0.538,0.079,-3.983,1.117
274804421000,0.529,0.079,-3.954,1.034
274871068000,0.52,0.078,-3.925,1.019
274937735000,0.508,0.078,-3.901,1.017
275004409000,0.495,0.077,-3.876,1.061
275071072000,0.481,0.077,-3.851,1.1
275137724000,0.465,0.076,-3.826,1.158
275204395000,0.448,0.076,-3.803,1.157
275271055000,0.429,0.075,-3.781,1.188
275337718000,0.408,0.074,-3.762,1.227
275404384000,0.385,0.074,-3.743,1.229
275471049000,0.363,0.073,-3.729,1.207
275537711000,0.339,0.072,-3.713,1.194
275604414000,0.316,0.071,-3.699,1.194
275671112000,0.289,0.069,-3.701,1.14
275737737000,0.264,0.068,-3.688,1.142
275804416000,0.24,0.067,-3.676,1.105
275871074000,0.218,0.066,-3.666,1.063
275937720000,0.197,0.065,-3.656,1.053
276004391000,0.176,0.064,-3.647,1.048
276071061000,0.154,0.064,-3.636,1.072
276137704000,0.133,0.063,-3.623,1.073
276204379000,0.113,0.062,-3.609,1.061
276271070000,0.097,0.062,-3.595,1.045
276337705000,0.08,0.061,-3.58,1.055
276404377000,0.062,0.06,-3.562,1.048
276471031000,0.045,0.06,-3.543,1.034
276537680000,0.027,0.06,-3.523,0.949
276604356000,0.009,0.06,-3.504,0.904
276671008000,-0.009,0.059,-3.482,0.851
276737684000,-0.031,0.059,-3.458,0.783
276804379000,-0.05,0.059,-3.436,0.791
276871047000,-0.069,0.058,-3.413,0.761
276937696000,-0.089,0.058,-3.389,0.715
277004361000,-0.11,0.057,-3.364,0.684
277071015000,-0.131,0.057,-3.34,0.607
277137688000,-0.152,0.057,-3.316,0.562
277204328000,-0.135,0.076,-3.305,359.63
277270996000,-0.156,0.075,-3.28,359.599
277337671000,-0.176,0.075,-3.254,359.593
277404325000,-0.197,0.074,-3.227,359.623
277470985000,-0.225,0.073,-3.196,359.637
277537646000,-0.247,0.072,-3.169,359.61
277604312000,-0.27,0.071,-3.139,359.571
277670972000,-0.292,0.071,-3.11,359.589
277737636000,-0.312,0.071,-3.081,359.581
277804304000,-0.332,0.07,-3.052,359.572
277870962000,-0.349,0.07,-3.024,359.515
277937624000,-0.365,0.07,-2.997,359.494
278004284000,-0.382,0.07,-2.969,359.475
278070969000,-0.4,0.069,-2.938,359.493
278137661000,-0.418,0.069,-2.907,359.474
278204281000,-0.434,0.069,-2.878,359.46
278271024000,-0.448,0.069,-2.848,359.426
278337683000,-0.462,0.069,-2.818,359.391
278404342000,-0.473,0.068,-2.787,359.367
278470992000,-0.483,0.068,-2.757,359.334
278537601000,-0.493,0.068,-2.724,359.291
278604284000,-0.5,0.068,-2.693,359.269
278670937000,-0.505,0.068,-2.661,359.256
278737581000,-0.511,0.068,-2.629,359.249
278804252000,-0.513,0.068,-2.597,359.261
278870910000,-0.513,0.068,-2.566,359.275
278937609000,-0.512,0.068,-2.535,359.311
279004244000,-0.51,0.067,-2.504,359.335
279070891000,-0.506,0.067,-2.475,359.387
279137564000,-0.503,0.067,-2.443,359.421
279204226000,-0.499,0.067,-2.413,359.435
279270887000,-0.496,0.066,-2.382,359.447
279337581000,-0.494,0.066,-2.35,359.494
279404239000,-0.493,0.065,-2.32,359.497
279470893000,-0.491,0.065,-2.289,359.516
279537568000,-0.491,0.064,-2.256,359.511
279604286000,-0.49,0.064,-2.225,359.529
279670863000,-0.491,0.063,-2.192,359.542
279737546000,-0.492,0.062,-2.158,359.571
279804220000,-0.493,0.062,-2.124,359.577
279870868000,-0.493,0.061,-2.088,359.588
279937534000,-0.496,0.061,-2.049,359.523
280004204000,-0.497,0.061,-2.015,359.476
280070867000,-0.496,0.06,-1.984,359.489
280137533000,-0.497,0.059,-1.951,359.512
280204201000,-0.497,0.058,-1.918,359.534
280270856000,-0.497,0.058,-1.885,359.578
280337511000,-0.496,0.056,-1.853,359.642
280404211000,-0.495,0.055,-1.822,359.67
280470919000,-0.494,0.055,-1.79,359.719
280537526000,-0.493,0.054,-1.759,359.736
280604174000,-0.49,0.053,-1.727,359.759
280670834000,-0.488,0.052,-1.696,359.744
280737518000,-0.485,0.052,-1.664,359.747
280804180000,-0.481,0.051,-1.632,359.781
280870923000,-0.476,0.05,-1.601,359.805
280937586000,-0.513,0.042,-1.558,0.308
281004168000,-0.505,0.042,-1.527,0.353
281070830000,-0.496,0.041,-1.497,0.379
281137505000,-0.486,0.04,-1.466,0.436
281204157000,-0.475,0.04,-1.437,0.52
281270818000,-0.464,0.039,-1.409,0.583
281337492000,-0.452,0.038,-1.381,0.615
281404142000,-0.439,0.038,-1.352,0.656
281470809000,-0.404,0.036,-1.343,0.913
281537475000,-0.391,0.036,-1.315,0.934
281604139000,-0.376,0.036,-1.287,0.952
281670794000,-0.361,0.036,-1.26,0.959
281737458000,-0.346,0.035,-1.232,0.969
281804145000,-0.329,0.035,-1.205,0.975
281870794000,-0.312,0.035,-1.179,0.987
281937445000,-0.294,0.034,-1.153,0.983
282004115000,-0.25,0.028,-1.147,0.874
282070780000,-0.231,0.028,-1.12,0.892
282137443000,-0.213,0.028,-1.094,0.912
282204112000,-0.194,0.027,-1.067,0.919
282270768000,-0.176,0.026,-1.041,0.911
282337430000,-0.157,0.026,-1.013,0.938
282404102000,-0.139,0.026,-0.986,0.963
282470769000,-0.12,0.026,-0.959,0.946
282537425000,-0.118,0.04,-0.919,1.293
282604087000,-0.099,0.039,-0.89,1.298
282670766000,-0.081,0.039,-0.862,1.294
282737411000,-0.063,0.039,-0.833,1.317
282804071000,-0.045,0.038,-0.804,1.336
282870730000,-0.028,0.038,-0.774,1.321
282937406000,-0.013,0.037,-0.744,1.218
283004072000,0.002,0.036,-0.715,1.182
283070735000,0.019,0.028,-0.685,1.246
283137401000,0.034,0.028,-0.655,1.242
283204061000,0.051,0.028,-0.625,1.252
283270719000,0.065,0.028,-0.594,1.174
283337395000,0.079,0.027,-0.564,1.165
283404044000,0.094,0.027,-0.533,1.085
283470715000,0.108,0.026,-0.502,1.053
283537373000,0.122,0.026,-0.471,1.017
283604052000,0.137,0.026,-0.44,0.955
283670697000,0.174,-0.01,-0.436,0.357
283737367000,0.188,-0.01,-0.406,0.423
283804073000,0.201,-0.01,-0.376,0.434
283870699000,0.214,-0.01,-0.346,0.525
283937357000,0.225,-0.011,-0.317,0.545
284004049000,0.235,-0.01,-0.287,0.553
284070691000,0.245,-0.011,-0.258,0.606
284137346000,0.237,0.039,-0.197,0.758
284204024000,0.245,0.038,-0.17,0.776
284270683000,0.253,0.037,-0.141,0.714
284337344000,0.26,0.036,-0.113,0.652
284404012000,0.267,0.035,-0.085,0.653
284470712000,0.273,0.034,-0.058,0.695
284537379000,0.279,0.033,-0.029,0.694
284604044000,0.285,0.031,-0.001,0.723
284670707000,0.291,0.03,0.026,0.743
284737373000,0.297,0.029,0.055,0.746
284804067000,0.302,0.028,0.084,0.747
284870699000,0.308,0.027,0.114,0.714
284937359000,0.314,0.026,0.144,0.693
285004033000,0.32,0.024,0.174,0.648
285070689000,0.326,0.024,0.205,0.635
285137353000,0.332,0.023,0.237,0.609
285204043000,0.338,0.023,0.269,0.524
285270679000,0.344,0.022,0.301,0.514
285337346000,0.351,0.021,0.333,0.505
285403999000,0.358,0.02,0.366,0.462
285470659000,0.366,0.019,0.398,0.434
285537332000,0.374,0.018,0.431,0.42
285603993000,0.383,0.018,0.464,0.389
285670680000,0.392,0.017,0.497,0.356
285737321000,0.403,0.016,0.528,0.364
285804053000,0.413,0.014,0.559,0.361
285870666000,0.425,0.014,0.589,0.367
285937330000,0.438,0.013,0.62,0.391
286003997000,0.453,0.012,0.649,0.415
286070638000,0.468,0.012,0.677,0.401
286137324000,0.484,0.011,0.705,0.385
286203981000,0.501,0.01,0.732,0.386
286270648000,0.519,0.01,0.758,0.44
286337313000,0.538,0.009,0.784,0.465
286403971000,0.556,0.008,0.81,0.495
286470709000,0.574,0.008,0.837,0.498
286537290000,0.592,0.007,0.865,0.462
286603950000,0.607,0.007,0.892,0.435
286670614000,0.619,0.006,0.92,0.372
286737266000,0.627,0.005,0.946,0.314
286803935000,0.632,0.005,0.972,0.283
286870600000,0.633,0.004,0.997,0.23
286937267000,0.631,0.003,1.021,0.209
287003933000,0.625,0.002,1.044,0.137
287070599000,0.616,0.001,1.065,0.094
287137256000,0.604,0.001,1.086,0.049
287203917000,0.59,0,1.105,0.003
287270584000,0.573,0,1.122,359.94
287337243000,0.555,-0.001,1.138,359.891
287403904000,0.535,-0.002,1.153,359.841
287470563000,0.512,-0.002,1.166,359.771
287537233000,0.489,-0.002,1.177,359.697
287603901000,0.465,-0.003,1.186,359.636
287670570000,0.44,-0.004,1.194,359.576
287737225000,0.412,-0.004,1.198,359.527
287803892000,0.385,-0.005,1.203,359.446
287870554000,0.358,-0.006,1.207,359.354
287937218000,0.331,-0.006,1.206,359.315
288003886000,0.305,-0.006,1.204,359.248
288070539000,0.278,-0.006,1.201,359.172
288137207000,0.251,-0.006,1.196,359.084
288203874000,0.224,-0.006,1.19,358.997
288270531000,0.198,-0.006,1.183,358.916
288337196000,0.173,-0.007,1.176,358.821
288403864000,0.148,-0.007,1.166,358.714
288470527000,0.124,-0.007,1.155,358.675
288537191000,0.1,-0.007,1.143,358.571
288603850000,0.077,-0.007,1.13,358.459
288670511000,0.056,-0.007,1.115,358.317
288737186000,0.035,-0.007,1.099,358.21
288803936000,0.015,-0.007,1.081,357.943
288870530000,-0.003,-0.006,1.063,357.718
288937190000,-0.021,-0.006,1.044,357.338
289003865000,-0.037,-0.005,1.023,356.816
289070524000,-0.053,-0.004,1.001,356.074
289137186000,-0.069,-0.004,0.98,354.8
289203839000,-0.083,-0.003,0.957,350.949
289270524000,-0.096,-0.003,0.932,292.682
289337177000,-0.107,-0.004,0.909,190.371
289403839000,-0.116,-0.003,0.885,184.653
289470476000,-0.124,-0.003,0.861,182.902
289537139000,-0.13,-0.004,0.836,181.854
289603804000,-0.135,-0.004,0.811,181.387
289670468000,-0.139,-0.005,0.786,180.878
289737152000,-0.141,-0.006,0.761,180.602
289803816000,-0.141,-0.006,0.736,180.407
289870473000,-0.141,-0.006,0.709,180.37
289937138000,-0.14,-0.006,0.683,180.3
290003815000,-0.137,-0.007,0.658,180.204
290070465000,-0.132,-0.006,0.631,180.134
290137144000,-0.126,-0.006,0.606,180.043
290203795000,-0.118,-0.006,0.58,179.946
290270452000,-0.109,-0.007,0.555,179.881
290337108000,-0.099,-0.007,0.53,179.823
290403768000,-0.087,-0.007,0.506,179.73
290470444000,-0.074,-0.007,0.483,179.659
290537084000,-0.06,-0.008,0.461,179.636
290603745000,-0.045,-0.008,0.439,179.632
290670416000,-0.028,-0.008,0.419,179.609
290737088000,-0.01,-0.008,0.4,179.617
290803787000,0.007,-0.008,0.382,179.603
290870405000,0.035,-0.023,0.375,179.497
290937074000,0.056,-0.024,0.359,179.48
291003736000,0.078,-0.024,0.344,179.495
291070420000,0.098,-0.025,0.331,179.445
291137085000,0.12,-0.026,0.318,179.395
291203746000,0.14,-0.027,0.305,179.382
291270401000,0.159,-0.028,0.291,179.347
291337085000,0.169,-0.036,0.279,178.918
291403736000,0.184,-0.036,0.259,178.92
291470392000,0.196,-0.036,0.236,178.92
291537051000,0.206,-0.036,0.209,178.893
291603715000,0.214,-0.036,0.181,178.826
291670375000,0.22,-0.036,0.151,178.774
291737044000,0.226,-0.035,0.119,178.781
291803709000,0.23,-0.035,0.087,178.778
291870372000,0.214,-0.034,0.041,178.828
291937025000,0.215,-0.033,0.007,178.856
292003688000,0.216,-0.032,-0.027,178.894
292070362000,0.216,-0.031,-0.062,178.938
292137042000,0.214,-0.03,-0.097,178.924
292203711000,0.212,-0.03,-0.131,178.879
292270376000,0.21,-0.029,-0.166,178.863
292337034000,0.207,-0.029,-0.2,178.85
292403691000,0.196,-0.027,-0.219,179.274
292470351000,0.192,-0.027,-0.253,179.304
292537040000,0.188,-0.026,-0.287,179.39
292603692000,0.184,-0.025,-0.321,179.417
292670364000,0.181,-0.024,-0.355,179.472
292737021000,0.179,-0.023,-0.388,179.467
292803668000,0.177,-0.023,-0.421,179.481
292870335000,0.177,-0.022,-0.454,179.477
292936998000,0.188,-0.019,-0.497,179.063
293003660000,0.189,-0.019,-0.529,179.065
293070322000,0.19,-0.019,-0.561,179.041
293136997000,0.191,-0.019,-0.594,179.057
293203720000,0.192,-0.019,-0.625,179.05
293270331000,0.193,-0.018,-0.658,178.996
293336996000,0.195,-0.018,-0.69,178.946
293403657000,0.197,-0.017,-0.723,178.988
293470316000,0.188,-0.013,-0.773,178.742
293536991000,0.19,-0.013,-0.804,178.747
293603658000,0.193,-0.013,-0.836,178.797
293670315000,0.195,-0.013,-0.867,178.753
293736971000,0.198,-0.013,-0.899,178.777
293803624000,0.202,-0.013,-0.93,178.8
293870280000,0.204,-0.013,-0.962,178.771
293936968000,0.209,-0.021,-0.986,178.779
294003613000,0.21,-0.021,-1.017,178.763
294070323000,0.211,-0.021,-1.049,178.757
294137020000,0.211,-0.02,-1.081,178.733
294203676000,0.21,-0.02,-1.112,178.764
294270283000,0.208,-0.02,-1.143,178.768
294336952000,0.203,-0.019,-1.175,178.774
294403621000,0.197,-0.018,-1.206,178.828
294470262000,0.221,-0.029,-1.241,178.911
294536928000,0.212,-0.028,-1.272,178.959
294603615000,0.201,-0.026,-1.301,178.961
294670262000,0.189,-0.025,-1.331,178.971
294736922000,0.176,-0.024,-1.36,178.979
294803570000,0.162,-0.023,-1.389,178.973
294870235000,0.148,-0.022,-1.417,179.027
294936922000,0.132,-0.021,-1.445,179.062
295003588000,0.076,-0.019,-1.459,179.052
295070322000,0.058,-0.018,-1.487,179.128
295136985000,0.039,-0.017,-1.513,179.163
295203656000,0.019,-0.016,-1.539,179.243
295270240000,0,-0.016,-1.563,179.283
295336918000,-0.022,-0.015,-1.587,179.283
295403838000,-0.044,-0.014,-1.61,179.286
295470249000,-0.067,-0.014,-1.633,179.315
295536894000,-0.068,0.008,-1.664,179.29
295603572000,-0.091,0.009,-1.686,179.303
295670311000,-0.115,0.01,-1.708,179.324
295736922000,-0.138,0.01,-1.73,179.359
295803627000,-0.161,0.011,-1.752,179.391
295870259000,-0.184,0.011,-1.775,179.384
295936885000,-0.205,0.011,-1.798,179.393
296003585000,-0.227,0.011,-1.821,179.353
296070204000,-0.258,-0.006,-1.86,179.587
296136894000,-0.279,-0.006,-1.884,179.574
296203574000,-0.301,-0.005,-1.908,179.613
296270197000,-0.324,-0.005,-1.933,179.654
296336899000,-0.346,-0.004,-1.958,179.689
296403528000,-0.368,-0.003,-1.984,179.68
296470214000,-0.39,-0.003,-2.01,179.682
296536857000,-0.412,-0.002,-2.036,179.708
296603533000,-0.434,-0.001,-2.062,179.695
296670192000,-0.456,-0.001,-2.088,179.665
296736918000,-0.478,0,-2.115,179.682
296803594000,-0.499,0,-2.141,179.68
296870181000,-0.52,0,-2.167,179.673
296936847000,-0.541,0,-2.193,179.668
297003515000,-0.561,0,-2.218,179.687
297070246000,-0.583,0,-2.244,179.71
297136891000,-0.604,0.001,-2.271,179.759
297203568000,-0.624,0.001,-2.297,179.798
297270167000,-0.644,0.001,-2.323,179.838
297336831000,-0.665,0.001,-2.349,179.88
297403492000,-0.685,0.001,-2.375,179.823
297470180000,-0.704,0.001,-2.401,179.834
297536838000,-0.724,0.001,-2.427,179.826
297603550000,-0.743,0.002,-2.453,179.824
297670148000,-0.762,0.002,-2.48,179.829
297736814000,-0.78,0.003,-2.507,179.81
297803480000,-0.797,0.003,-2.533,179.773
297870146000,-0.811,0.003,-2.559,179.757
297936805000,-0.826,0.003,-2.585,179.766
298003496000,-0.838,0.003,-2.611,179.774
298070142000,-0.85,0.004,-2.636,179.805
298136793000,-0.86,0.004,-2.662,179.817
298203469000,-0.868,0.004,-2.687,179.796
298270186000,-0.876,0.004,-2.713,179.78
298336849000,-0.883,0.004,-2.739,179.788
298403517000,-0.888,0.005,-2.765,179.78
298470122000,-0.891,0.005,-2.789,179.791
298536783000,-0.893,0.005,-2.814,179.769
298603447000,-0.893,0.005,-2.839,179.776
298670104000,-0.892,0.005,-2.863,179.749
298736773000,-0.888,0.004,-2.887,179.738
298803438000,-0.884,0.004,-2.91,179.735
298870104000,-0.879,0.004,-2.935,179.715
298936791000,-0.873,0.004,-2.958,179.715
